date,category_id,keyword,trend_score
2018-02-15,20,gaming,33
2018-02-16,20,gaming,34
2018-02-17,20,gaming,36
2018-02-18,20,gaming,40
2018-02-19,20,gaming,38
2018-02-20,20,gaming,33
2018-02-21,20,gaming,34
2018-02-22,20,gaming,36
2018-02-23,20,gaming,37
2018-02-24,20,gaming,37
2018-02-25,20,gaming,43
2018-02-26,20,gaming,35
2018-02-27,20,gaming,35
2018-02-28,20,gaming,36
2018-03-01,20,gaming,35
2018-03-02,20,gaming,34
2018-03-03,20,gaming,39
2018-03-04,20,gaming,41
2018-03-05,20,gaming,35
2018-03-06,20,gaming,35
2018-03-07,20,gaming,36
2018-03-08,20,gaming,35
2018-03-09,20,gaming,39
2018-03-10,20,gaming,39
2018-03-11,20,gaming,40
2018-03-12,20,gaming,37
2018-03-13,20,gaming,35
2018-03-14,20,gaming,35
2018-03-15,20,gaming,35
2018-03-16,20,gaming,36
2018-03-17,20,gaming,38
2018-03-18,20,gaming,40
2018-03-19,20,gaming,38
2018-03-20,20,gaming,36
2018-03-21,20,gaming,37
2018-03-22,20,gaming,37
2018-03-23,20,gaming,36
2018-03-24,20,gaming,40
2018-03-25,20,gaming,41
2018-03-26,20,gaming,40
2018-03-27,20,gaming,37
2018-03-28,20,gaming,36
2018-03-29,20,gaming,36
2018-03-30,20,gaming,39
2018-03-31,20,gaming,42
2018-04-01,20,gaming,41
2018-04-02,20,gaming,39
2018-04-03,20,gaming,37
2018-04-04,20,gaming,37
2018-04-05,20,gaming,36
2018-04-06,20,gaming,36
2018-04-07,20,gaming,39
2018-04-08,20,gaming,41
2018-04-09,20,gaming,37
2018-04-10,20,gaming,41
2018-04-11,20,gaming,36
2018-04-12,20,gaming,36
2018-04-13,20,gaming,35
2018-04-14,20,gaming,38
2018-04-15,20,gaming,39
2018-04-16,20,gaming,36
2018-04-17,20,gaming,38
2018-04-18,20,gaming,36
2018-04-19,20,gaming,37
2018-04-20,20,gaming,33
2018-04-21,20,gaming,39
2018-04-22,20,gaming,41
2018-04-23,20,gaming,35
2018-04-24,20,gaming,35
2018-04-25,20,gaming,36
2018-04-26,20,gaming,34
2018-04-27,20,gaming,33
2018-04-28,20,gaming,38
2018-04-29,20,gaming,40
2018-04-30,20,gaming,34
2018-05-01,20,gaming,33
2018-05-02,20,gaming,32
2018-05-03,20,gaming,32
2018-05-04,20,gaming,33
2018-05-05,20,gaming,38
2018-05-06,20,gaming,40
2018-05-07,20,gaming,33
2018-05-08,20,gaming,35
2018-05-09,20,gaming,35
2018-05-10,20,gaming,36
2018-05-11,20,gaming,32
2018-05-12,20,gaming,39
2018-05-13,20,gaming,43
2018-05-14,20,gaming,40
2018-05-15,20,gaming,39
2018-05-16,20,gaming,36
2018-05-17,20,gaming,35
2018-05-18,20,gaming,38
2018-05-19,20,gaming,41
2018-05-20,20,gaming,43
2018-05-21,20,gaming,37
2018-05-22,20,gaming,39
2018-05-23,20,gaming,36
2018-05-24,20,gaming,35
2018-05-25,20,gaming,39
2018-05-26,20,gaming,40
2018-05-27,20,gaming,45
2018-05-28,20,gaming,41
2018-05-29,20,gaming,36
2018-05-30,20,gaming,37
2018-05-31,20,gaming,38
2018-06-01,20,gaming,38
2018-06-02,20,gaming,43
2018-06-03,20,gaming,43
2018-06-04,20,gaming,36
2018-06-05,20,gaming,38
2018-06-06,20,gaming,37
2018-06-07,20,gaming,35
2018-06-08,20,gaming,35
2018-06-09,20,gaming,43
2018-06-10,20,gaming,47
2018-06-11,20,gaming,48
2018-06-12,20,gaming,48
2018-06-13,20,gaming,44
2018-06-14,20,gaming,39
2017-11-14,22,vlog,9
2017-11-15,22,vlog,9
2017-11-16,22,vlog,10
2017-11-17,22,vlog,9
2017-11-18,22,vlog,10
2017-11-19,22,vlog,10
2017-11-20,22,vlog,11
2017-11-21,22,vlog,10
2017-11-22,22,vlog,10
2017-11-23,22,vlog,13
2017-11-24,22,vlog,13
2017-11-25,22,vlog,12
2017-11-26,22,vlog,12
2017-11-27,22,vlog,11
2017-11-28,22,vlog,9
2017-11-29,22,vlog,9
2017-11-30,22,vlog,10
2017-12-01,22,vlog,10
2017-12-02,22,vlog,12
2017-12-03,22,vlog,10
2017-12-04,22,vlog,10
2017-12-05,22,vlog,11
2017-12-06,22,vlog,9
2017-12-07,22,vlog,10
2017-12-08,22,vlog,9
2017-12-09,22,vlog,12
2017-12-10,22,vlog,12
2017-12-11,22,vlog,12
2017-12-12,22,vlog,10
2017-12-13,22,vlog,12
2017-12-14,22,vlog,11
2017-12-15,22,vlog,9
2017-12-16,22,vlog,11
2017-12-17,22,vlog,12
2017-12-18,22,vlog,12
2017-12-19,22,vlog,11
2017-12-20,22,vlog,11
2017-12-21,22,vlog,12
2017-12-22,22,vlog,11
2017-12-23,22,vlog,11
2017-12-24,22,vlog,10
2017-12-25,22,vlog,11
2017-12-26,22,vlog,11
2017-12-27,22,vlog,12
2017-12-28,22,vlog,11
2017-12-29,22,vlog,13
2017-12-30,22,vlog,13
2017-12-31,22,vlog,11
2018-01-01,22,vlog,11
2018-01-02,22,vlog,66
2018-01-03,22,vlog,100
2018-01-04,22,vlog,47
2018-01-05,22,vlog,29
2018-01-06,22,vlog,31
2018-01-07,22,vlog,29
2018-01-08,22,vlog,20
2018-01-09,22,vlog,19
2018-01-10,22,vlog,18
2018-01-11,22,vlog,24
2018-01-12,22,vlog,17
2018-01-13,22,vlog,14
2018-01-14,22,vlog,14
2018-01-15,22,vlog,16
2018-01-16,22,vlog,13
2018-01-17,22,vlog,14
2018-01-18,22,vlog,14
2018-01-19,22,vlog,13
2018-01-20,22,vlog,12
2018-01-21,22,vlog,13
2018-01-22,22,vlog,12
2018-01-23,22,vlog,11
2018-01-24,22,vlog,14
2018-01-25,22,vlog,12
2018-01-26,22,vlog,11
2018-01-27,22,vlog,11
2018-01-28,22,vlog,13
2018-01-29,22,vlog,11
2018-01-30,22,vlog,12
2018-01-31,22,vlog,9
2018-02-01,22,vlog,11
2018-02-02,22,vlog,11
2018-02-03,22,vlog,12
2018-02-04,22,vlog,12
2018-02-05,22,vlog,9
2018-02-06,22,vlog,8
2018-02-07,22,vlog,10
2018-02-08,22,vlog,9
2018-02-09,22,vlog,9
2018-02-10,22,vlog,12
2018-02-11,22,vlog,14
2018-02-12,22,vlog,12
2018-02-13,22,vlog,10
2018-02-14,22,vlog,9
2018-02-15,22,vlog,9
2018-02-16,22,vlog,10
2018-02-17,22,vlog,11
2018-02-18,22,vlog,10
2018-02-19,22,vlog,11
2018-02-20,22,vlog,11
2018-02-21,22,vlog,10
2018-02-22,22,vlog,10
2018-02-23,22,vlog,8
2018-02-24,22,vlog,11
2018-02-25,22,vlog,9
2018-02-26,22,vlog,9
2018-02-27,22,vlog,9
2018-02-28,22,vlog,10
2018-03-01,22,vlog,9
2018-03-02,22,vlog,8
2018-03-03,22,vlog,11
2018-03-04,22,vlog,10
2018-03-05,22,vlog,11
2018-03-06,22,vlog,9
2018-03-07,22,vlog,9
2018-03-08,22,vlog,10
2018-03-09,22,vlog,10
2018-03-10,22,vlog,9
2018-03-11,22,vlog,12
2018-03-12,22,vlog,10
2018-03-13,22,vlog,9
2018-03-14,22,vlog,10
2018-03-15,22,vlog,12
2018-03-16,22,vlog,9
2018-03-17,22,vlog,9
2018-03-18,22,vlog,10
2018-03-19,22,vlog,10
2018-03-20,22,vlog,9
2018-03-21,22,vlog,10
2018-03-22,22,vlog,10
2018-03-23,22,vlog,9
2018-03-24,22,vlog,8
2018-03-25,22,vlog,11
2018-03-26,22,vlog,9
2018-03-27,22,vlog,10
2018-03-28,22,vlog,9
2018-03-29,22,vlog,11
2018-03-30,22,vlog,10
2018-03-31,22,vlog,9
2018-04-01,22,vlog,11
2018-04-02,22,vlog,11
2018-04-03,22,vlog,9
2018-04-04,22,vlog,10
2018-04-05,22,vlog,10
2018-04-06,22,vlog,10
2018-04-07,22,vlog,10
2018-04-08,22,vlog,11
2018-04-09,22,vlog,10
2018-04-10,22,vlog,9
2018-04-11,22,vlog,10
2018-04-12,22,vlog,8
2018-04-13,22,vlog,10
2018-04-14,22,vlog,12
2018-04-15,22,vlog,11
2018-04-16,22,vlog,9
2018-04-17,22,vlog,9
2018-04-18,22,vlog,9
2018-04-19,22,vlog,11
2018-04-20,22,vlog,8
2018-04-21,22,vlog,13
2018-04-22,22,vlog,8
2018-04-23,22,vlog,9
2018-04-24,22,vlog,9
2018-04-25,22,vlog,10
2018-04-26,22,vlog,11
2018-04-27,22,vlog,8
2018-04-28,22,vlog,10
2018-04-29,22,vlog,10
2018-04-30,22,vlog,10
2018-05-01,22,vlog,8
2018-05-02,22,vlog,9
2018-05-03,22,vlog,10
2018-05-04,22,vlog,9
2018-05-05,22,vlog,10
2018-05-06,22,vlog,10
2018-05-07,22,vlog,9
2018-05-08,22,vlog,8
2018-05-09,22,vlog,8
2018-05-10,22,vlog,9
2018-05-11,22,vlog,8
2018-05-12,22,vlog,9
2018-05-13,22,vlog,9
2018-05-14,22,vlog,10
2018-05-15,22,vlog,9
2018-05-16,22,vlog,10
2018-05-17,22,vlog,10
2018-05-18,22,vlog,9
2018-05-19,22,vlog,8
2018-05-20,22,vlog,8
2018-05-21,22,vlog,9
2018-05-22,22,vlog,8
2018-05-23,22,vlog,10
2018-05-24,22,vlog,9
2018-05-25,22,vlog,9
2018-05-26,22,vlog,10
2018-05-27,22,vlog,12
2018-05-28,22,vlog,11
2018-05-29,22,vlog,10
2018-05-30,22,vlog,10
2018-05-31,22,vlog,10
2018-06-01,22,vlog,9
2018-06-02,22,vlog,11
2018-06-03,22,vlog,11
2018-06-04,22,vlog,10
2018-06-05,22,vlog,11
2018-06-06,22,vlog,12
2018-06-07,22,vlog,11
2018-06-08,22,vlog,11
2018-06-09,22,vlog,11
2018-06-10,22,vlog,11
2018-06-11,22,vlog,11
2018-06-12,22,vlog,12
2018-06-13,22,vlog,11
2018-06-14,22,vlog,10
2017-11-14,23,comedy,60
2017-11-15,23,comedy,57
2017-11-16,23,comedy,65
2017-11-17,23,comedy,65
2017-11-18,23,comedy,85
2017-11-19,23,comedy,81
2017-11-20,23,comedy,58
2017-11-21,23,comedy,58
2017-11-22,23,comedy,62
2017-11-23,23,comedy,67
2017-11-24,23,comedy,69
2017-11-25,23,comedy,82
2017-11-26,23,comedy,75
2017-11-27,23,comedy,53
2017-11-28,23,comedy,57
2017-11-29,23,comedy,54
2017-11-30,23,comedy,60
2017-12-01,23,comedy,62
2017-12-02,23,comedy,80
2017-12-03,23,comedy,71
2017-12-04,23,comedy,66
2017-12-05,23,comedy,55
2017-12-06,23,comedy,57
2017-12-07,23,comedy,60
2017-12-08,23,comedy,62
2017-12-09,23,comedy,82
2017-12-10,23,comedy,77
2017-12-11,23,comedy,57
2017-12-12,23,comedy,59
2017-12-13,23,comedy,61
2017-12-14,23,comedy,59
2017-12-15,23,comedy,66
2017-12-16,23,comedy,76
2017-12-17,23,comedy,75
2017-12-18,23,comedy,56
2017-12-19,23,comedy,59
2017-12-20,23,comedy,61
2017-12-21,23,comedy,60
2017-12-22,23,comedy,69
2017-12-23,23,comedy,74
2017-12-24,23,comedy,69
2017-12-25,23,comedy,75
2017-12-26,23,comedy,71
2017-12-27,23,comedy,70
2017-12-28,23,comedy,72
2017-12-29,23,comedy,80
2017-12-30,23,comedy,88
2017-12-31,23,comedy,87
2018-01-01,23,comedy,78
2018-01-02,23,comedy,66
2018-01-03,23,comedy,63
2018-01-04,23,comedy,67
2018-01-05,23,comedy,84
2018-01-06,23,comedy,89
2018-01-07,23,comedy,82
2018-01-08,23,comedy,65
2018-01-09,23,comedy,59
2018-01-10,23,comedy,65
2018-01-11,23,comedy,66
2018-01-12,23,comedy,69
2018-01-13,23,comedy,94
2018-01-14,23,comedy,88
2018-01-15,23,comedy,74
2018-01-16,23,comedy,61
2018-01-17,23,comedy,63
2018-01-18,23,comedy,68
2018-01-19,23,comedy,68
2018-01-20,23,comedy,91
2018-01-21,23,comedy,82
2018-01-22,23,comedy,63
2018-01-23,23,comedy,62
2018-01-24,23,comedy,61
2018-01-25,23,comedy,65
2018-01-26,23,comedy,72
2018-01-27,23,comedy,94
2018-01-28,23,comedy,84
2018-01-29,23,comedy,67
2018-01-30,23,comedy,63
2018-01-31,23,comedy,60
2018-02-01,23,comedy,64
2018-02-02,23,comedy,71
2018-02-03,23,comedy,90
2018-02-04,23,comedy,75
2018-02-05,23,comedy,50
2018-02-06,23,comedy,58
2018-02-07,23,comedy,59
2018-02-08,23,comedy,62
2018-02-09,23,comedy,69
2018-02-10,23,comedy,95
2018-02-11,23,comedy,86
2018-02-12,23,comedy,61
2018-02-13,23,comedy,58
2018-02-14,23,comedy,65
2018-02-15,23,comedy,60
2018-02-16,23,comedy,72
2018-02-17,23,comedy,90
2018-02-18,23,comedy,84
2018-02-19,23,comedy,68
2018-02-20,23,comedy,58
2018-02-21,23,comedy,59
2018-02-22,23,comedy,61
2018-02-23,23,comedy,69
2018-02-24,23,comedy,88
2018-02-25,23,comedy,80
2018-02-26,23,comedy,60
2018-02-27,23,comedy,58
2018-02-28,23,comedy,53
2018-03-01,23,comedy,56
2018-03-02,23,comedy,66
2018-03-03,23,comedy,85
2018-03-04,23,comedy,75
2018-03-05,23,comedy,57
2018-03-06,23,comedy,55
2018-03-07,23,comedy,59
2018-03-08,23,comedy,62
2018-03-09,23,comedy,69
2018-03-10,23,comedy,86
2018-03-11,23,comedy,74
2018-03-12,23,comedy,61
2018-03-13,23,comedy,57
2018-03-14,23,comedy,59
2018-03-15,23,comedy,62
2018-03-16,23,comedy,61
2018-03-17,23,comedy,76
2018-03-18,23,comedy,68
2018-03-19,23,comedy,57
2018-03-20,23,comedy,53
2018-03-21,23,comedy,58
2018-03-22,23,comedy,61
2018-03-23,23,comedy,65
2018-03-24,23,comedy,83
2018-03-25,23,comedy,77
2018-03-26,23,comedy,58
2018-03-27,23,comedy,59
2018-03-28,23,comedy,60
2018-03-29,23,comedy,61
2018-03-30,23,comedy,74
2018-03-31,23,comedy,80
2018-04-01,23,comedy,76
2018-04-02,23,comedy,63
2018-04-03,23,comedy,57
2018-04-04,23,comedy,58
2018-04-05,23,comedy,73
2018-04-06,23,comedy,73
2018-04-07,23,comedy,100
2018-04-08,23,comedy,75
2018-04-09,23,comedy,58
2018-04-10,23,comedy,55
2018-04-11,23,comedy,58
2018-04-12,23,comedy,61
2018-04-13,23,comedy,63
2018-04-14,23,comedy,84
2018-04-15,23,comedy,73
2018-04-16,23,comedy,56
2018-04-17,23,comedy,59
2018-04-18,23,comedy,56
2018-04-19,23,comedy,61
2018-04-20,23,comedy,66
2018-04-21,23,comedy,85
2018-04-22,23,comedy,74
2018-04-23,23,comedy,55
2018-04-24,23,comedy,50
2018-04-25,23,comedy,59
2018-04-26,23,comedy,55
2018-04-27,23,comedy,67
2018-04-28,23,comedy,75
2018-04-29,23,comedy,70
2018-04-30,23,comedy,58
2018-05-01,23,comedy,50
2018-05-02,23,comedy,54
2018-05-03,23,comedy,51
2018-05-04,23,comedy,58
2018-05-05,23,comedy,68
2018-05-06,23,comedy,70
2018-05-07,23,comedy,54
2018-05-08,23,comedy,53
2018-05-09,23,comedy,52
2018-05-10,23,comedy,54
2018-05-11,23,comedy,62
2018-05-12,23,comedy,81
2018-05-13,23,comedy,70
2018-05-14,23,comedy,55
2018-05-15,23,comedy,52
2018-05-16,23,comedy,50
2018-05-17,23,comedy,58
2018-05-18,23,comedy,59
2018-05-19,23,comedy,75
2018-05-20,23,comedy,70
2018-05-21,23,comedy,51
2018-05-22,23,comedy,54
2018-05-23,23,comedy,56
2018-05-24,23,comedy,55
2018-05-25,23,comedy,62
2018-05-26,23,comedy,77
2018-05-27,23,comedy,80
2018-05-28,23,comedy,67
2018-05-29,23,comedy,53
2018-05-30,23,comedy,56
2018-05-31,23,comedy,54
2018-06-01,23,comedy,64
2018-06-02,23,comedy,80
2018-06-03,23,comedy,71
2018-06-04,23,comedy,60
2018-06-05,23,comedy,52
2018-06-06,23,comedy,57
2018-06-07,23,comedy,58
2018-06-08,23,comedy,62
2018-06-09,23,comedy,68
2018-06-10,23,comedy,73
2018-06-11,23,comedy,54
2018-06-12,23,comedy,56
2018-06-13,23,comedy,58
2018-06-14,23,comedy,58
2017-11-14,24,entertainment,84
2017-11-15,24,entertainment,79
2017-11-16,24,entertainment,81
2017-11-17,24,entertainment,81
2017-11-18,24,entertainment,85
2017-11-19,24,entertainment,91
2017-11-20,24,entertainment,79
2017-11-21,24,entertainment,79
2017-11-22,24,entertainment,78
2017-11-23,24,entertainment,70
2017-11-24,24,entertainment,81
2017-11-25,24,entertainment,87
2017-11-26,24,entertainment,92
2017-11-27,24,entertainment,76
2017-11-28,24,entertainment,80
2017-11-29,24,entertainment,79
2017-11-30,24,entertainment,83
2017-12-01,24,entertainment,76
2017-12-02,24,entertainment,79
2017-12-03,24,entertainment,79
2017-12-04,24,entertainment,74
2017-12-05,24,entertainment,85
2017-12-06,24,entertainment,78
2017-12-07,24,entertainment,82
2017-12-08,24,entertainment,81
2017-12-09,24,entertainment,86
2017-12-10,24,entertainment,76
2017-12-11,24,entertainment,74
2017-12-12,24,entertainment,76
2017-12-13,24,entertainment,79
2017-12-14,24,entertainment,79
2017-12-15,24,entertainment,78
2017-12-16,24,entertainment,86
2017-12-17,24,entertainment,81
2017-12-18,24,entertainment,77
2017-12-19,24,entertainment,78
2017-12-20,24,entertainment,79
2017-12-21,24,entertainment,80
2017-12-22,24,entertainment,81
2017-12-23,24,entertainment,79
2017-12-24,24,entertainment,70
2017-12-25,24,entertainment,74
2017-12-26,24,entertainment,80
2017-12-27,24,entertainment,83
2017-12-28,24,entertainment,86
2017-12-29,24,entertainment,83
2017-12-30,24,entertainment,86
2017-12-31,24,entertainment,85
2018-01-01,24,entertainment,80
2018-01-02,24,entertainment,79
2018-01-03,24,entertainment,84
2018-01-04,24,entertainment,79
2018-01-05,24,entertainment,83
2018-01-06,24,entertainment,87
2018-01-07,24,entertainment,87
2018-01-08,24,entertainment,78
2018-01-09,24,entertainment,87
2018-01-10,24,entertainment,81
2018-01-11,24,entertainment,86
2018-01-12,24,entertainment,80
2018-01-13,24,entertainment,100
2018-01-14,24,entertainment,89
2018-01-15,24,entertainment,83
2018-01-16,24,entertainment,81
2018-01-17,24,entertainment,78
2018-01-18,24,entertainment,79
2018-01-19,24,entertainment,81
2018-01-20,24,entertainment,95
2018-01-21,24,entertainment,86
2018-01-22,24,entertainment,77
2018-01-23,24,entertainment,80
2018-01-24,24,entertainment,78
2018-01-25,24,entertainment,89
2018-01-26,24,entertainment,89
2018-01-27,24,entertainment,92
2018-01-28,24,entertainment,94
2018-01-29,24,entertainment,80
2018-01-30,24,entertainment,83
2018-01-31,24,entertainment,82
2018-02-01,24,entertainment,81
2018-02-02,24,entertainment,81
2018-02-03,24,entertainment,90
2018-02-04,24,entertainment,87
2018-02-05,24,entertainment,78
2018-02-06,24,entertainment,82
2018-02-07,24,entertainment,79
2018-02-08,24,entertainment,80
2018-02-09,24,entertainment,78
2018-02-10,24,entertainment,85
2018-02-11,24,entertainment,85
2018-02-12,24,entertainment,77
2018-02-13,24,entertainment,81
2018-02-14,24,entertainment,76
2018-02-15,24,entertainment,76
2018-02-16,24,entertainment,84
2018-02-17,24,entertainment,86
2018-02-18,24,entertainment,88
2018-02-19,24,entertainment,82
2018-02-20,24,entertainment,76
2018-02-21,24,entertainment,78
2018-02-22,24,entertainment,79
2018-02-23,24,entertainment,80
2018-02-24,24,entertainment,97
2018-02-25,24,entertainment,89
2018-02-26,24,entertainment,77
2018-02-27,24,entertainment,84
2018-02-28,24,entertainment,80
2018-03-01,24,entertainment,77
2018-03-02,24,entertainment,80
2018-03-03,24,entertainment,93
2018-03-04,24,entertainment,89
2018-03-05,24,entertainment,81
2018-03-06,24,entertainment,80
2018-03-07,24,entertainment,81
2018-03-08,24,entertainment,85
2018-03-09,24,entertainment,87
2018-03-10,24,entertainment,100
2018-03-11,24,entertainment,81
2018-03-12,24,entertainment,84
2018-03-13,24,entertainment,85
2018-03-14,24,entertainment,78
2018-03-15,24,entertainment,78
2018-03-16,24,entertainment,83
2018-03-17,24,entertainment,86
2018-03-18,24,entertainment,88
2018-03-19,24,entertainment,78
2018-03-20,24,entertainment,79
2018-03-21,24,entertainment,77
2018-03-22,24,entertainment,81
2018-03-23,24,entertainment,84
2018-03-24,24,entertainment,90
2018-03-25,24,entertainment,84
2018-03-26,24,entertainment,81
2018-03-27,24,entertainment,85
2018-03-28,24,entertainment,90
2018-03-29,24,entertainment,79
2018-03-30,24,entertainment,85
2018-03-31,24,entertainment,86
2018-04-01,24,entertainment,79
2018-04-02,24,entertainment,78
2018-04-03,24,entertainment,82
2018-04-04,24,entertainment,80
2018-04-05,24,entertainment,87
2018-04-06,24,entertainment,80
2018-04-07,24,entertainment,98
2018-04-08,24,entertainment,84
2018-04-09,24,entertainment,84
2018-04-10,24,entertainment,84
2018-04-11,24,entertainment,80
2018-04-12,24,entertainment,83
2018-04-13,24,entertainment,91
2018-04-14,24,entertainment,88
2018-04-15,24,entertainment,85
2018-04-16,24,entertainment,84
2018-04-17,24,entertainment,82
2018-04-18,24,entertainment,79
2018-04-19,24,entertainment,78
2018-04-20,24,entertainment,92
2018-04-21,24,entertainment,89
2018-04-22,24,entertainment,83
2018-04-23,24,entertainment,86
2018-04-24,24,entertainment,82
2018-04-25,24,entertainment,83
2018-04-26,24,entertainment,77
2018-04-27,24,entertainment,87
2018-04-28,24,entertainment,89
2018-04-29,24,entertainment,90
2018-04-30,24,entertainment,82
2018-05-01,24,entertainment,78
2018-05-02,24,entertainment,79
2018-05-03,24,entertainment,79
2018-05-04,24,entertainment,76
2018-05-05,24,entertainment,92
2018-05-06,24,entertainment,84
2018-05-07,24,entertainment,76
2018-05-08,24,entertainment,79
2018-05-09,24,entertainment,83
2018-05-10,24,entertainment,81
2018-05-11,24,entertainment,84
2018-05-12,24,entertainment,87
2018-05-13,24,entertainment,78
2018-05-14,24,entertainment,81
2018-05-15,24,entertainment,85
2018-05-16,24,entertainment,83
2018-05-17,24,entertainment,80
2018-05-18,24,entertainment,74
2018-05-19,24,entertainment,84
2018-05-20,24,entertainment,88
2018-05-21,24,entertainment,80
2018-05-22,24,entertainment,82
2018-05-23,24,entertainment,81
2018-05-24,24,entertainment,84
2018-05-25,24,entertainment,96
2018-05-26,24,entertainment,86
2018-05-27,24,entertainment,90
2018-05-28,24,entertainment,84
2018-05-29,24,entertainment,81
2018-05-30,24,entertainment,84
2018-05-31,24,entertainment,80
2018-06-01,24,entertainment,81
2018-06-02,24,entertainment,87
2018-06-03,24,entertainment,86
2018-06-04,24,entertainment,82
2018-06-05,24,entertainment,79
2018-06-06,24,entertainment,80
2018-06-07,24,entertainment,83
2018-06-08,24,entertainment,81
2018-06-09,24,entertainment,89
2018-06-10,24,entertainment,87
2018-06-11,24,entertainment,80
2018-06-12,24,entertainment,76
2018-06-13,24,entertainment,82
2018-06-14,24,entertainment,86
2017-11-14,25,news,73
2017-11-15,25,news,80
2017-11-16,25,news,77
2017-11-17,25,news,73
2017-11-18,25,news,65
2017-11-19,25,news,60
2017-11-20,25,news,71
2017-11-21,25,news,72
2017-11-22,25,news,72
2017-11-23,25,news,58
2017-11-24,25,news,63
2017-11-25,25,news,58
2017-11-26,25,news,60
2017-11-27,25,news,64
2017-11-28,25,news,66
2017-11-29,25,news,85
2017-11-30,25,news,80
2017-12-01,25,news,85
2017-12-02,25,news,73
2017-12-03,25,news,67
2017-12-04,25,news,76
2017-12-05,25,news,80
2017-12-06,25,news,86
2017-12-07,25,news,92
2017-12-08,25,news,89
2017-12-09,25,news,72
2017-12-10,25,news,65
2017-12-11,25,news,87
2017-12-12,25,news,84
2017-12-13,25,news,93
2017-12-14,25,news,82
2017-12-15,25,news,78
2017-12-16,25,news,67
2017-12-17,25,news,65
2017-12-18,25,news,76
2017-12-19,25,news,79
2017-12-20,25,news,83
2017-12-21,25,news,80
2017-12-22,25,news,79
2017-12-23,25,news,72
2017-12-24,25,news,65
2017-12-25,25,news,66
2017-12-26,25,news,71
2017-12-27,25,news,75
2017-12-28,25,news,71
2017-12-29,25,news,74
2017-12-30,25,news,64
2017-12-31,25,news,69
2018-01-01,25,news,74
2018-01-02,25,news,80
2018-01-03,25,news,91
2018-01-04,25,news,98
2018-01-05,25,news,82
2018-01-06,25,news,68
2018-01-07,25,news,70
2018-01-08,25,news,85
2018-01-09,25,news,79
2018-01-10,25,news,80
2018-01-11,25,news,86
2018-01-12,25,news,90
2018-01-13,25,news,79
2018-01-14,25,news,68
2018-01-15,25,news,80
2018-01-16,25,news,97
2018-01-17,25,news,98
2018-01-18,25,news,88
2018-01-19,25,news,84
2018-01-20,25,news,83
2018-01-21,25,news,72
2018-01-22,25,news,85
2018-01-23,25,news,87
2018-01-24,25,news,79
2018-01-25,25,news,82
2018-01-26,25,news,80
2018-01-27,25,news,68
2018-01-28,25,news,69
2018-01-29,25,news,80
2018-01-30,25,news,84
2018-01-31,25,news,84
2018-02-01,25,news,81
2018-02-02,25,news,89
2018-02-03,25,news,70
2018-02-04,25,news,66
2018-02-05,25,news,82
2018-02-06,25,news,86
2018-02-07,25,news,85
2018-02-08,25,news,81
2018-02-09,25,news,80
2018-02-10,25,news,64
2018-02-11,25,news,67
2018-02-12,25,news,73
2018-02-13,25,news,73
2018-02-14,25,news,85
2018-02-15,25,news,97
2018-02-16,25,news,83
2018-02-17,25,news,70
2018-02-18,25,news,66
2018-02-19,25,news,75
2018-02-20,25,news,81
2018-02-21,25,news,84
2018-02-22,25,news,80
2018-02-23,25,news,76
2018-02-24,25,news,64
2018-02-25,25,news,68
2018-02-26,25,news,71
2018-02-27,25,news,75
2018-02-28,25,news,76
2018-03-01,25,news,76
2018-03-02,25,news,80
2018-03-03,25,news,71
2018-03-04,25,news,63
2018-03-05,25,news,74
2018-03-06,25,news,76
2018-03-07,25,news,81
2018-03-08,25,news,78
2018-03-09,25,news,75
2018-03-10,25,news,64
2018-03-11,25,news,63
2018-03-12,25,news,77
2018-03-13,25,news,85
2018-03-14,25,news,88
2018-03-15,25,news,82
2018-03-16,25,news,78
2018-03-17,25,news,66
2018-03-18,25,news,68
2018-03-19,25,news,82
2018-03-20,25,news,91
2018-03-21,25,news,92
2018-03-22,25,news,82
2018-03-23,25,news,76
2018-03-24,25,news,66
2018-03-25,25,news,65
2018-03-26,25,news,75
2018-03-27,25,news,76
2018-03-28,25,news,72
2018-03-29,25,news,75
2018-03-30,25,news,72
2018-03-31,25,news,62
2018-04-01,25,news,65
2018-04-02,25,news,81
2018-04-03,25,news,81
2018-04-04,25,news,81
2018-04-05,25,news,75
2018-04-06,25,news,76
2018-04-07,25,news,65
2018-04-08,25,news,64
2018-04-09,25,news,77
2018-04-10,25,news,81
2018-04-11,25,news,81
2018-04-12,25,news,81
2018-04-13,25,news,83
2018-04-14,25,news,100
2018-04-15,25,news,79
2018-04-16,25,news,84
2018-04-17,25,news,81
2018-04-18,25,news,82
2018-04-19,25,news,76
2018-04-20,25,news,76
2018-04-21,25,news,65
2018-04-22,25,news,65
2018-04-23,25,news,77
2018-04-24,25,news,80
2018-04-25,25,news,81
2018-04-26,25,news,75
2018-04-27,25,news,78
2018-04-28,25,news,70
2018-04-29,25,news,66
2018-04-30,25,news,73
2018-05-01,25,news,69
2018-05-02,25,news,74
2018-05-03,25,news,77
2018-05-04,25,news,77
2018-05-05,25,news,67
2018-05-06,25,news,63
2018-05-07,25,news,75
2018-05-08,25,news,74
2018-05-09,25,news,76
2018-05-10,25,news,78
2018-05-11,25,news,73
2018-05-12,25,news,62
2018-05-13,25,news,62
2018-05-14,25,news,76
2018-05-15,25,news,82
